"id","fecha","hora","temperatura","humedad","intensidad_luz","humedad_suelo"
"3102","2024-01-31","16:38:17","16.20","66.20","24.17","13.71"
"3103","2024-01-31","16:38:21","16.20","66.20","24.17","9.52"
"3104","2024-01-31","16:38:25","16.20","66.20","24.17","8.25"
"3105","2024-01-31","16:38:30","16.20","66.20","24.17","9.89"
"3106","2024-01-31","16:38:34","16.20","66.20","24.17","11.83"
"3107","2024-01-31","16:38:39","16.20","66.20","24.17","14.07"
"3108","2024-01-31","16:38:56","16.20","66.30","25.83","10.50"
"3109","2024-01-31","16:39:01","16.20","66.20","25.83","10.13"
"3110","2024-01-31","16:39:06","16.20","66.20","25.83","9.77"
"3111","2024-01-31","16:39:11","16.20","66.20","24.17","12.62"
"3112","2024-01-31","16:39:15","16.20","66.20","24.17","13.65"
"3113","2024-01-31","16:39:19","16.20","66.20","24.17","8.92"
"3114","2024-01-31","16:39:23","16.20","66.20","24.17","10.25"
"3115","2024-01-31","16:39:27","16.20","66.20","24.17","9.22"
"3116","2024-01-31","16:39:32","16.20","66.10","24.17","9.65"
"3117","2024-01-31","16:39:36","16.20","66.10","24.17","9.59"
"3118","2024-01-31","16:39:40","16.20","66.20","24.17","13.29"
"3119","2024-01-31","16:39:45","16.20","66.10","24.17","9.89"
"3120","2024-01-31","16:39:49","16.20","66.20","25.00","11.95"
"3121","2024-01-31","16:39:54","16.20","66.10","25.00","11.95"
"3122","2024-01-31","16:39:58","16.20","66.10","25.00","13.29"
"3123","2024-01-31","16:40:02","16.20","66.10","24.17","10.13"
"3124","2024-01-31","16:40:06","16.20","66.10","24.17","10.01"
"3125","2024-01-31","16:40:10","16.20","66.10","24.17","9.89"
"3126","2024-01-31","16:40:15","16.20","66.10","24.17","9.65"
"3127","2024-01-31","16:40:19","16.20","66.10","24.17","13.59"
"3128","2024-01-31","16:40:24","16.20","66.20","24.17","10.98"
"3129","2024-01-31","16:40:28","16.20","66.20","24.17","10.01"
"3130","2024-01-31","16:40:32","16.20","66.20","24.17","9.95"
"3131","2024-01-31","16:40:36","16.20","66.20","24.17","12.07"
"3132","2024-01-31","16:40:41","16.20","66.20","24.17","9.89"
"3133","2024-01-31","16:40:45","16.20","66.20","24.17","9.71"
"3134","2024-01-31","16:40:50","16.20","66.20","24.17","13.29"
"3135","2024-01-31","16:40:54","16.20","66.20","24.17","9.16"
"3136","2024-01-31","16:40:58","16.20","66.20","24.17","14.62"
"3137","2024-01-31","16:41:02","16.20","66.20","24.17","9.28"
"3138","2024-01-31","16:41:06","16.20","66.20","24.17","9.77"
"3139","2024-01-31","16:41:10","16.20","66.20","24.17","9.77"
"3140","2024-01-31","16:41:15","16.20","66.20","24.17","12.13"
"3141","2024-01-31","16:41:20","16.20","66.20","24.17","9.16"
"3142","2024-01-31","16:41:24","16.20","66.20","24.17","13.53"
"3143","2024-01-31","16:41:28","16.20","66.20","24.17","12.98"
"3144","2024-01-31","16:41:32","16.20","66.20","24.17","10.07"
"3145","2024-01-31","16:41:36","16.20","66.20","24.17","10.37"
"3146","2024-01-31","16:41:41","16.20","66.20","24.17","11.10"
"3147","2024-01-31","16:41:46","16.20","66.10","24.17","9.89"
"3148","2024-01-31","16:41:50","16.20","66.10","24.17","10.01"
"3149","2024-01-31","16:41:54","16.20","66.10","24.17","10.19"
"3150","2024-01-31","16:42:10","16.20","66.30","25.00","9.10"
"3151","2024-01-31","16:42:14","16.20","66.10","25.83","11.89"
"3152","2024-01-31","16:42:19","16.20","66.10","24.17","8.98"
"3153","2024-01-31","16:42:24","16.20","66.10","25.00","9.71"
"3154","2024-01-31","16:42:28","16.20","66.10","24.17","9.10"
"3155","2024-01-31","16:42:32","16.20","66.10","25.00","9.77"
"3156","2024-01-31","16:42:36","16.20","66.10","25.00","9.65"
"3157","2024-01-31","16:42:40","16.20","66.10","25.00","9.22"
"3158","2024-01-31","16:42:44","16.20","66.10","25.00","10.13"
"3159","2024-01-31","16:42:49","16.20","66.10","24.17","9.71"
"3160","2024-01-31","16:42:53","16.20","66.10","24.17","13.59"
"3161","2024-01-31","16:42:58","16.20","66.10","24.17","9.65"
"3162","2024-01-31","16:43:02","16.20","66.10","24.17","10.13"
"3163","2024-01-31","16:43:06","16.20","66.10","24.17","9.52"
"3164","2024-01-31","16:43:10","16.20","66.10","24.17","13.83"
"3165","2024-01-31","16:43:15","16.20","66.10","24.17","12.19"
"3166","2024-01-31","16:43:19","16.20","66.10","24.17","9.71"
"3167","2024-01-31","16:43:24","16.20","66.10","24.17","11.16"
"3168","2024-01-31","16:43:28","16.30","66.10","24.17","9.10"
"3169","2024-01-31","16:43:32","16.20","66.10","24.17","10.07"
"3170","2024-01-31","16:43:36","16.30","66.10","24.17","11.77"
"3171","2024-01-31","16:43:40","16.20","66.10","25.00","10.68"
"3172","2024-01-31","16:43:44","16.20","66.10","24.17","9.89"
"3173","2024-01-31","16:43:49","16.20","66.10","25.00","9.52"
"3174","2024-01-31","16:43:54","16.20","66.10","24.17","14.20"
"3175","2024-01-31","16:44:49","16.20","66.10","24.17","8.25"
"3176","2024-01-31","16:44:53","16.30","66.10","24.17","9.83"
"3177","2024-01-31","16:44:57","16.20","66.10","24.17","9.65"
"3178","2024-01-31","16:45:01","16.20","66.10","24.17","9.89"
"3179","2024-01-31","16:45:05","16.20","66.10","24.17","10.43"
"3180","2024-01-31","16:45:10","16.20","66.10","24.17","8.68"
"3181","2024-01-31","16:45:14","16.20","66.10","24.17","11.34"
"3182","2024-01-31","16:45:18","16.20","66.10","24.17","10.25"
"3183","2024-01-31","16:45:22","16.20","66.10","24.17","13.65"
"3184","2024-01-31","16:45:26","16.20","66.10","25.00","9.04"
"3185","2024-01-31","16:45:30","16.20","66.10","25.00","13.59"
"3186","2024-01-31","16:45:35","16.20","66.10","25.00","10.01"
"3187","2024-01-31","16:45:39","16.20","66.10","25.00","9.83"
"3188","2024-01-31","16:45:43","16.20","66.10","25.00","9.89"
"3189","2024-01-31","16:45:47","16.20","66.10","24.17","14.07"
"3190","2024-01-31","16:58:46","16.20","66.10","22.50","10.98"
"3191","2024-01-31","16:58:50","16.20","66.30","23.33","14.81"
"3192","2024-01-31","16:58:54","16.20","66.30","23.33","13.89"
"3193","2024-01-31","16:58:59","16.20","66.20","22.50","14.20"
"3194","2024-01-31","16:59:03","16.20","66.20","23.33","14.20"
"3195","2024-01-31","16:59:08","16.20","66.20","23.33","14.20"
"3196","2024-01-31","16:59:12","16.20","66.30","23.33","17.72"
"3197","2024-01-31","16:59:16","16.30","66.20","23.33","14.20"
"3198","2024-02-01","00:22:34","16.40","66.20","20.00","3.22"
"3199","2024-02-01","00:22:38","16.40","66.10","20.00","3.28"
"3200","2024-02-01","00:22:42","16.40","66.10","20.00","3.46"
"3201","2024-02-01","00:22:46","16.40","66.10","20.00","4.13"
"3202","2024-02-01","00:42:46","16.50","65.80","21.67","3.46"
"3203","2024-02-01","00:42:50","16.40","65.80","21.67","3.88"
"3204","2024-02-01","00:42:55","16.50","65.80","21.67","4.37"
"3205","2024-02-01","00:42:59","16.40","65.80","21.67","4.06"
"3206","2024-02-01","00:43:03","16.40","65.80","21.67","3.82"
"3207","2024-02-01","00:43:07","16.40","65.80","21.67","4.19"
"3208","2024-02-01","00:43:14","16.40","65.80","21.67","3.09"
"3209","2024-02-01","00:43:18","16.40","65.80","21.67","4.37"
"3210","2024-02-01","00:43:23","16.40","65.90","21.67","3.64"
"3211","2024-02-01","00:43:27","16.40","65.90","21.67","4.19"
"3212","2024-02-01","00:43:31","16.40","65.90","21.67","3.94"
"3213","2024-02-01","00:43:36","16.40","65.80","21.67","3.70"
"3214","2024-02-01","00:43:40","16.40","65.80","21.67","3.70"
"3215","2024-02-01","00:43:44","16.40","65.80","21.67","4.19"
"3216","2024-02-01","00:43:48","16.40","65.80","21.67","3.70"
"3217","2024-02-01","00:43:52","16.40","65.80","21.67","3.58"
"3218","2024-02-01","00:43:56","16.40","65.80","21.67","2.73"
"3219","2024-02-01","00:44:01","16.40","65.80","21.67","4.19"
"3220","2024-02-01","00:44:06","16.40","65.80","21.67","3.64"
"3221","2024-02-01","00:44:10","16.40","65.80","21.67","4.37"
"3222","2024-02-01","00:44:14","16.40","65.80","21.67","3.52"
"3223","2024-02-01","00:44:18","16.40","65.90","21.67","4.13"
"3224","2024-02-01","00:45:11","16.40","65.90","21.67","3.34"
"3225","2024-02-01","00:45:15","16.40","65.90","21.67","3.64"
"3226","2024-02-01","00:45:20","16.40","66.00","21.67","3.46"
"3227","2024-02-01","00:45:25","16.40","66.00","21.67","3.58"
"3228","2024-02-01","00:45:29","16.40","66.00","21.67","3.58"
"3229","2024-02-01","00:45:34","16.40","66.00","21.67","3.40"
"3230","2024-02-01","00:45:38","16.40","66.00","21.67","3.82"
"3231","2024-02-01","00:45:42","16.40","66.00","21.67","3.34"
"3232","2024-02-01","00:45:46","16.40","66.00","21.67","3.64"
"3233","2024-02-01","00:45:50","16.40","65.90","21.67","3.76"
"3234","2024-02-01","00:45:54","16.40","65.90","21.67","3.70"
"3235","2024-02-01","00:45:58","16.40","65.90","21.67","4.06"
"3236","2024-02-01","00:46:03","16.40","65.90","21.67","3.64"
"3237","2024-02-01","00:46:07","16.40","65.90","21.67","2.97"
"3238","2024-02-01","00:46:11","16.40","65.90","21.67","3.46"
"3239","2024-02-01","00:46:15","16.40","66.00","21.67","3.58"
"3240","2024-02-01","00:46:19","16.40","66.00","21.67","3.46"
"3241","2024-02-01","00:46:23","16.40","66.00","21.67","3.46"
"3242","2024-02-01","00:46:28","16.40","66.10","21.67","3.28"
"3243","2024-02-01","00:46:33","16.40","66.00","21.67","3.88"
"3244","2024-02-01","00:46:37","16.40","66.00","21.67","3.52"
"3245","2024-02-01","00:46:41","16.40","66.10","21.67","3.64"
"3246","2024-02-01","00:46:45","16.40","66.10","21.67","3.82"
"3247","2024-02-01","00:46:49","16.40","66.10","21.67","3.52"
"3248","2024-02-01","00:46:53","16.40","66.00","22.50","3.70"
"3249","2024-02-01","00:46:57","16.40","66.00","21.67","4.19"
"3250","2024-02-01","00:47:02","16.40","66.00","21.67","3.40"
"3251","2024-02-01","00:47:07","16.40","66.00","21.67","3.46"
"3252","2024-02-01","00:47:12","16.40","66.00","21.67","3.58"
"3253","2024-02-01","00:47:16","16.40","66.00","22.50","3.70"
"3254","2024-02-01","00:47:20","16.40","66.00","21.67","3.46"
"3255","2024-02-01","00:47:24","16.40","66.10","21.67","3.64"
"3256","2024-02-01","00:47:28","16.40","66.10","21.67","3.70"
"3257","2024-02-01","00:47:32","16.40","66.10","21.67","3.58"
"3258","2024-02-01","00:47:37","16.40","66.10","21.67","3.76"
"3259","2024-02-01","00:47:41","16.40","66.10","21.67","3.76"
"3260","2024-02-01","00:47:45","16.40","66.10","21.67","4.00"
"3261","2024-02-01","00:47:49","16.40","66.10","21.67","3.94"
"3262","2024-02-01","00:47:53","16.40","66.10","21.67","4.06"
"3263","2024-02-01","00:47:57","16.40","66.10","21.67","3.58"
"3264","2024-02-01","00:48:01","16.40","66.10","21.67","3.64"
"3265","2024-02-01","00:48:05","16.40","66.10","21.67","3.46"
"3266","2024-02-01","00:48:10","16.40","66.10","21.67","3.58"
"3267","2024-02-01","00:48:14","16.40","66.10","22.50","3.58"
"3268","2024-02-01","00:48:18","16.40","66.00","22.50","3.94"
"3269","2024-02-01","00:48:22","16.40","66.00","22.50","2.97"
"3270","2024-02-01","00:48:26","16.40","65.90","22.50","3.46"
"3271","2024-02-01","00:48:31","16.40","65.90","22.50","3.52"
"3272","2024-02-01","00:48:35","16.40","65.90","21.67","3.40"
"3273","2024-02-01","00:48:39","16.40","65.90","21.67","3.40"
"3274","2024-02-01","00:48:44","16.40","65.90","21.67","3.46"
"3275","2024-02-01","00:48:48","16.40","65.90","22.50","3.76"
"3276","2024-02-01","00:48:52","16.40","65.90","22.50","4.43"
"3277","2024-02-01","00:48:56","16.40","65.90","21.67","4.06"
"3278","2024-02-01","00:49:00","16.40","66.00","21.67","3.46"
"3279","2024-02-01","00:49:05","16.40","65.90","21.67","3.34"
"3280","2024-02-01","00:49:09","16.40","65.90","22.50","3.64"
"3281","2024-02-01","00:49:14","16.40","65.90","21.67","3.58"
"3282","2024-02-01","00:49:18","16.40","65.90","21.67","3.64"
"3283","2024-02-01","00:49:22","16.40","65.90","21.67","3.58"
"3284","2024-02-01","00:49:26","16.40","65.90","21.67","3.64"
"3285","2024-02-01","00:49:30","16.40","65.90","21.67","3.88"
"3286","2024-02-01","00:49:34","16.40","65.90","21.67","3.58"
"3287","2024-02-01","00:49:38","16.40","65.90","21.67","3.09"
"3288","2024-02-01","00:49:42","16.40","65.90","21.67","3.22"
"3289","2024-02-01","00:49:47","16.40","65.90","21.67","3.22"
"3290","2024-02-01","00:49:51","16.40","65.90","21.67","3.82"
"3291","2024-02-01","00:49:55","16.40","66.00","21.67","4.37"
"3292","2024-02-01","00:49:59","16.40","65.90","21.67","3.40"
"3293","2024-02-01","00:50:03","16.40","65.90","21.67","3.76"
"3294","2024-02-01","00:50:07","16.40","66.00","21.67","3.46"
"3295","2024-02-01","00:50:11","16.40","66.00","21.67","4.19"
"3296","2024-02-01","00:50:15","16.40","66.00","21.67","3.76"
"3297","2024-02-01","00:50:20","16.40","66.00","21.67","6.61"
"3298","2024-02-01","00:50:24","16.40","66.00","21.67","3.46"
"3299","2024-02-01","00:50:28","16.40","66.00","21.67","2.85"
"3300","2024-02-01","00:50:32","16.40","66.00","21.67","3.64"
"3301","2024-02-01","00:50:36","16.40","66.00","21.67","3.76"
"3302","2024-02-01","00:50:40","16.40","66.00","21.67","3.70"
"3303","2024-02-01","00:50:45","16.40","66.00","21.67","3.64"
"3304","2024-02-01","00:50:49","16.40","66.00","21.67","3.40"
"3305","2024-02-01","00:50:53","16.40","65.90","21.67","3.64"
"3306","2024-02-01","00:50:57","16.40","65.90","21.67","3.46"
"3307","2024-02-01","00:51:01","16.50","65.90","21.67","3.15"
"3308","2024-02-01","00:51:06","16.40","65.90","21.67","3.82"
"3309","2024-02-01","00:51:10","16.40","65.90","21.67","3.64"
"3310","2024-02-01","00:51:14","16.40","65.90","21.67","3.34"
"3311","2024-02-01","00:51:18","16.40","65.90","21.67","2.97"
"3312","2024-02-01","00:51:22","16.50","65.90","21.67","4.13"
"3313","2024-02-01","00:51:27","16.50","65.90","21.67","4.25"
"3314","2024-02-01","00:51:31","16.50","65.90","21.67","3.76"
"3315","2024-02-01","00:51:35","16.50","65.80","21.67","3.70"
"3316","2024-02-01","00:51:39","16.50","65.80","21.67","3.28"
"3317","2024-02-01","00:51:43","16.50","65.80","21.67","3.34"
"3318","2024-02-01","00:51:48","16.50","65.80","21.67","3.52"
"3319","2024-02-01","00:51:52","16.50","65.80","21.67","3.34"
"3320","2024-02-01","00:51:56","16.50","65.80","21.67","3.40"
"3321","2024-02-01","00:52:00","16.50","65.90","21.67","3.58"
"3322","2024-02-01","00:52:04","16.50","65.90","21.67","3.46"
"3323","2024-02-01","00:52:09","16.50","65.90","21.67","3.46"
"3324","2024-02-01","00:52:13","16.50","65.80","21.67","3.28"
"3325","2024-02-01","00:52:17","16.50","65.80","21.67","3.46"
"3326","2024-02-01","00:52:21","16.50","65.70","21.67","3.76"
"3327","2024-02-01","00:52:26","16.50","65.80","21.67","3.09"
"3328","2024-02-01","00:52:30","16.50","65.80","21.67","3.64"
"3329","2024-02-01","00:52:34","16.50","65.80","21.67","3.34"
"3330","2024-02-01","00:52:38","16.50","65.80","21.67","3.64"
"3331","2024-02-01","00:52:42","16.50","65.70","21.67","3.34"
"3332","2024-02-01","00:52:47","16.50","65.70","21.67","3.76"
"3333","2024-02-01","00:52:51","16.50","65.70","21.67","3.82"
"3334","2024-02-01","00:52:55","16.50","65.70","21.67","3.28"
"3335","2024-02-01","00:53:00","16.50","65.70","21.67","3.58"
"3336","2024-02-01","00:53:04","16.50","65.70","21.67","3.28"
"3337","2024-02-01","00:53:08","16.50","65.70","21.67","3.28"
"3338","2024-02-01","00:53:12","16.50","65.60","21.67","2.97"
"3339","2024-02-01","00:53:17","16.50","65.60","21.67","3.46"
"3340","2024-02-01","00:53:21","16.50","65.60","21.67","4.06"
"3341","2024-02-01","00:53:25","16.50","65.60","21.67","2.97"
"3342","2024-02-01","00:53:29","16.50","65.50","21.67","3.64"
"3343","2024-02-01","00:53:34","16.50","65.60","21.67","3.28"
"3344","2024-02-01","00:53:38","16.50","65.60","21.67","3.76"
"3345","2024-02-01","00:53:42","16.50","65.60","21.67","3.40"
"3346","2024-02-01","00:53:46","16.50","65.60","22.50","3.34"
"3347","2024-02-01","00:53:51","16.50","65.60","21.67","3.34"
"3348","2024-02-01","00:53:55","16.50","65.60","21.67","3.40"
"3349","2024-02-01","00:53:59","16.50","65.70","21.67","3.40"
"3350","2024-02-01","00:54:04","16.40","65.70","21.67","3.64"
"3351","2024-02-01","00:54:08","16.50","65.80","21.67","3.40"
"3352","2024-02-01","00:54:12","16.50","65.70","21.67","3.64"
"3353","2024-02-01","00:54:16","16.50","65.70","22.50","3.52"
"3354","2024-02-01","00:54:21","16.50","65.70","21.67","3.34"
"3355","2024-02-01","00:54:25","16.50","65.80","21.67","3.58"
"3356","2024-02-01","00:54:29","16.50","65.80","21.67","4.06"
"3357","2024-02-01","00:54:33","16.50","65.90","22.50","4.19"
"3358","2024-02-01","00:54:38","16.50","65.90","21.67","3.34"
"3359","2024-02-01","00:54:42","16.50","65.90","22.50","3.28"
"3360","2024-02-01","00:54:46","16.50","65.90","22.50","3.82"
"3361","2024-02-01","00:54:50","16.50","65.90","21.67","3.64"
"3362","2024-02-01","00:54:54","16.50","65.80","21.67","3.40"
"3363","2024-02-01","00:54:59","16.50","65.80","21.67","3.34"
"3364","2024-02-01","00:55:03","16.50","65.80","21.67","3.40"
"3365","2024-02-01","00:55:07","16.50","65.80","21.67","4.13"
"3366","2024-02-01","00:55:11","16.50","65.70","21.67","3.40"
"3367","2024-02-01","00:55:15","16.50","65.70","21.67","3.34"
"3368","2024-02-01","00:55:20","16.50","65.70","21.67","3.22"
"3369","2024-02-01","00:55:24","16.50","65.70","21.67","3.34"
"3370","2024-02-01","00:55:28","16.50","65.70","21.67","4.13"
"3371","2024-02-01","00:55:32","16.50","65.70","21.67","3.58"
"3372","2024-02-01","00:55:36","16.50","65.70","21.67","3.76"
"3373","2024-02-01","00:55:40","16.50","65.60","21.67","3.76"
"3374","2024-02-01","00:55:45","16.50","65.70","21.67","4.06"
"3375","2024-02-01","00:55:49","16.50","65.70","21.67","3.34"
"3376","2024-02-01","00:55:53","16.50","65.70","22.50","3.40"
"3377","2024-02-01","00:55:57","16.50","65.70","21.67","3.40"
"3378","2024-02-01","00:56:01","16.50","65.70","21.67","3.64"
"3379","2024-02-01","00:56:05","16.50","65.70","21.67","3.28"
"3380","2024-02-01","00:56:09","16.50","65.70","22.50","3.46"
"3381","2024-02-01","00:56:14","16.50","65.70","22.50","4.06"
"3382","2024-02-01","00:56:18","16.50","65.70","21.67","3.22"
"3383","2024-02-01","00:56:22","16.50","65.70","21.67","4.13"
"3384","2024-02-01","00:56:26","16.50","65.70","21.67","3.70"
"3385","2024-02-01","00:56:30","16.50","65.60","21.67","1.21"
"3386","2024-02-01","00:56:34","16.50","65.60","21.67","3.64"
"3387","2024-02-01","00:56:39","16.50","65.60","22.50","4.49"
"3388","2024-02-01","00:56:43","16.50","65.60","22.50","2.97"
"3389","2024-02-01","00:56:48","16.50","65.70","22.50","3.28"
"3390","2024-02-01","00:56:52","16.50","65.70","21.67","3.76"
"3391","2024-02-01","00:56:56","16.50","65.70","21.67","3.46"
"3392","2024-02-01","00:57:00","16.50","65.70","21.67","3.46"
"3393","2024-02-01","00:57:04","16.50","65.70","21.67","5.76"
"3394","2024-02-01","00:57:09","16.50","65.70","21.67","3.22"
"3395","2024-02-01","00:57:13","16.50","65.60","22.50","3.46"
"3396","2024-02-01","00:57:17","16.50","65.60","22.50","3.22"
"3397","2024-02-01","00:57:22","16.50","65.60","22.50","3.40"
"3398","2024-02-01","00:57:26","16.50","65.50","22.50","3.46"
"3399","2024-02-01","00:57:30","16.50","65.60","22.50","3.34"
"3400","2024-02-01","00:57:34","16.50","65.60","22.50","3.46"
"3401","2024-02-01","00:57:38","16.50","65.60","21.67","3.40"
"3402","2024-02-01","00:57:42","16.50","65.60","22.50","3.34"
"3403","2024-02-01","00:57:46","16.50","65.60","22.50","3.46"
"3404","2024-02-01","00:57:51","16.50","65.60","22.50","3.52"
"3405","2024-02-01","00:57:55","16.50","65.60","21.67","3.76"
"3406","2024-02-01","00:57:59","16.50","65.60","21.67","3.34"
"3407","2024-02-01","00:58:03","16.50","65.70","21.67","3.34"
"3408","2024-02-01","00:58:07","16.50","65.60","21.67","3.82"
"3409","2024-02-01","00:58:12","16.50","65.60","21.67","4.37"
"3410","2024-02-01","00:58:16","16.50","65.60","21.67","3.28"
"3411","2024-02-01","00:58:20","16.50","65.60","22.50","3.58"
"3412","2024-02-01","00:58:25","16.50","65.60","21.67","3.46"
"3413","2024-02-01","00:58:29","16.50","65.50","21.67","3.34"
"3414","2024-02-01","00:58:33","16.50","65.50","22.50","3.40"
"3415","2024-02-01","00:58:37","16.50","65.50","21.67","3.94"
"3416","2024-02-01","00:58:41","16.50","65.60","21.67","6.37"
"3417","2024-02-01","00:58:45","16.50","65.60","21.67","3.34"
"3418","2024-02-01","00:58:49","16.50","65.60","21.67","3.40"
"3419","2024-02-01","00:58:54","16.50","65.50","21.67","3.46"
"3420","2024-02-01","00:58:58","16.50","65.60","21.67","3.94"
"3421","2024-02-01","00:59:02","16.50","65.50","21.67","3.70"
"3422","2024-02-01","00:59:06","16.50","65.50","21.67","3.58"
"3423","2024-02-01","00:59:10","16.50","65.50","21.67","3.34"
"3424","2024-02-01","01:02:10","16.50","65.50","21.67","2.67"
"3425","2024-02-01","01:02:14","16.50","65.60","21.67","3.40"
"3426","2024-02-01","01:02:19","16.50","65.50","21.67","3.88"
"3427","2024-02-01","01:02:23","16.50","65.50","21.67","3.52"
"3428","2024-02-01","01:02:27","16.50","65.50","21.67","3.28"
"3429","2024-02-01","01:02:31","16.50","65.50","21.67","3.34"
"3430","2024-02-01","01:02:36","16.50","65.40","21.67","3.82"
"3431","2024-02-01","01:02:40","16.50","65.40","21.67","3.15"
"3432","2024-02-01","01:02:44","16.50","65.40","21.67","2.49"
"3433","2024-02-01","01:02:49","16.50","65.40","21.67","3.28"
"3434","2024-02-01","01:02:53","16.50","65.40","21.67","3.40"
"3435","2024-02-01","01:02:58","16.50","65.50","21.67","3.22"
"3436","2024-02-01","01:03:02","16.50","65.60","21.67","3.58"
"3437","2024-02-01","01:03:07","16.50","65.60","21.67","2.18"
"3438","2024-02-01","01:03:11","16.50","65.60","21.67","3.22"
"3439","2024-02-01","01:03:15","16.50","65.60","21.67","3.64"
"3440","2024-02-01","01:03:20","16.50","65.60","21.67","3.34"
"3441","2024-02-01","01:03:24","16.50","65.60","21.67","3.28"
"3442","2024-02-01","01:03:28","16.50","65.50","21.67","3.52"
"3443","2024-02-01","01:03:33","16.50","65.50","21.67","3.34"
"3444","2024-02-01","01:03:37","16.50","65.50","21.67","3.28"
"3445","2024-02-01","01:03:42","16.50","65.50","21.67","3.34"
"3446","2024-02-01","01:03:46","16.50","65.50","21.67","3.64"
"3447","2024-02-01","01:03:50","16.50","65.50","21.67","3.28"
"3448","2024-02-01","01:03:55","16.50","65.60","21.67","4.13"
"3449","2024-02-01","01:03:59","16.50","65.60","21.67","3.64"
"3450","2024-02-01","01:04:04","16.50","65.60","21.67","3.70"
"3451","2024-02-01","01:04:09","16.50","65.60","21.67","3.34"
"3452","2024-02-01","01:04:13","16.50","65.60","21.67","3.22"
"3453","2024-02-01","01:04:17","16.50","65.60","21.67","2.85"
"3454","2024-02-01","01:04:22","16.50","65.60","21.67","3.88"
"3455","2024-02-01","01:04:27","16.50","65.60","21.67","3.34"
"3456","2024-02-01","01:04:31","16.50","65.60","21.67","3.34"
"3457","2024-02-01","01:04:35","16.50","65.50","21.67","3.40"
"3458","2024-02-01","01:04:39","16.50","65.60","21.67","3.28"
"3459","2024-02-01","01:04:43","16.50","65.60","21.67","4.37"
"3460","2024-02-01","01:04:48","16.50","65.60","21.67","4.19"
"3461","2024-02-01","01:04:52","16.50","65.60","21.67","3.88"
"3462","2024-02-01","01:04:56","16.50","65.60","21.67","3.22"
"3463","2024-02-01","01:05:00","16.50","65.50","21.67","3.40"
"3464","2024-02-01","01:05:05","16.50","65.50","21.67","3.46"
"3465","2024-02-01","01:05:10","16.50","65.50","21.67","4.00"
"3466","2024-02-01","01:05:14","16.50","65.40","21.67","3.94"
"3467","2024-02-01","01:05:18","16.50","65.40","21.67","3.28"
"3468","2024-02-01","01:05:23","16.50","65.40","21.67","3.34"
"3469","2024-02-01","01:05:27","16.50","65.40","21.67","4.06"
"3470","2024-02-01","01:05:32","16.50","65.40","21.67","3.22"
"3471","2024-02-01","01:05:36","16.50","65.40","21.67","3.34"
"3472","2024-02-01","01:05:40","16.50","65.40","21.67","3.88"
"3473","2024-02-01","01:05:45","16.50","65.40","21.67","3.34"
"3474","2024-02-01","01:05:49","16.50","65.40","21.67","3.03"
"3475","2024-02-01","01:05:54","16.50","65.40","21.67","3.28"
"3476","2024-02-01","01:05:58","16.50","65.50","21.67","3.34"
"3477","2024-02-01","01:06:02","16.50","65.40","21.67","3.40"
"3478","2024-02-01","01:06:06","16.50","65.40","21.67","3.88"
"3479","2024-02-01","01:06:12","16.50","65.40","21.67","4.06"
"3480","2024-02-01","01:06:16","16.50","65.30","21.67","3.82"
"3481","2024-02-01","01:06:21","16.50","65.30","21.67","3.28"
"3482","2024-02-01","01:06:25","16.50","65.30","21.67","3.22"
"3483","2024-02-01","01:06:29","16.50","65.30","21.67","3.46"
"3484","2024-02-01","01:06:34","16.50","65.30","21.67","3.76"
"3485","2024-02-01","01:06:38","16.50","65.30","21.67","3.46"
"3486","2024-02-01","01:06:42","16.50","65.30","21.67","4.61"
"3487","2024-02-01","01:06:46","16.50","65.30","21.67","3.94"
"3488","2024-02-01","01:06:51","16.50","65.30","21.67","3.94"
"3489","2024-02-01","01:06:55","16.50","65.30","21.67","4.31"
"3490","2024-02-01","01:07:00","16.50","65.30","21.67","3.09"
"3491","2024-02-01","01:07:04","16.50","65.40","21.67","4.25"
"3492","2024-02-01","01:07:09","16.50","65.40","21.67","3.70"
"3493","2024-02-01","01:07:13","16.50","65.40","21.67","3.34"
"3494","2024-02-01","01:07:18","16.50","65.40","21.67","3.40"
"3495","2024-02-01","01:07:22","16.50","65.50","21.67","3.70"
"3496","2024-02-01","01:07:26","16.50","65.40","21.67","3.15"
"3497","2024-02-01","01:07:31","16.50","65.50","21.67","3.28"
"3498","2024-02-01","01:07:35","16.50","65.50","21.67","4.06"
"3499","2024-02-01","01:07:40","16.50","65.50","21.67","3.28"
"3500","2024-02-01","01:07:44","16.50","65.50","21.67","4.37"
"3501","2024-02-01","01:07:48","16.50","65.50","21.67","3.82"
"3502","2024-02-01","01:07:53","16.50","65.50","21.67","3.34"
"3503","2024-02-01","01:07:57","16.50","65.40","21.67","3.15"
"3504","2024-02-01","01:08:01","16.50","65.30","21.67","3.22"
"3505","2024-02-01","01:08:05","16.60","65.30","21.67","3.22"
"3506","2024-02-01","01:08:10","16.50","65.30","21.67","3.34"
"3507","2024-02-01","01:08:15","16.50","65.20","21.67","3.28"
"3508","2024-02-01","01:08:20","16.50","65.20","21.67","3.22"
"3509","2024-02-01","01:08:24","16.50","65.20","21.67","3.22"
"3510","2024-02-01","01:08:28","16.50","65.20","21.67","3.40"
"3511","2024-02-01","01:08:33","16.50","65.20","21.67","3.46"
